embedding_row,domain,domain_code,image_path,predicted_index,confidence,embedding_norm,PC1,PC2
1242,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\46e61286-24ed-4992-8d88-83ec62602374___Com.G_SpM_FL 1733.JPG,5,0.9999995,25.173798,6.0157037,-8.00925
1243,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\476ed525-ff16-4980-88e0-eb39f0fd4670___Com.G_SpM_FL 9593.JPG,5,0.9999995,25.801682,5.406089,-9.932476
1244,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\4795bf1b-66bd-43ce-9a81-a8b391cf157a___Com.G_SpM_FL 1421.JPG,5,0.9999994,25.216543,5.4274955,-7.714098
1245,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\49d75a64-a635-4ad0-bb8d-09678e63fd02___Com.G_SpM_FL 1736.JPG,5,0.99999964,25.477385,5.890304,-7.7231574
1246,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\4c2524a6-1d2b-4a5a-b3f6-3e3b1dc587e9___Com.G_SpM_FL 8521.JPG,5,0.99999857,25.007383,6.0268397,-7.5879045
1247,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\4cf2d9a3-ae18-426a-a455-526aed2167a0___Com.G_SpM_FL 1260.JPG,5,0.99999666,25.093037,6.2605476,-6.9192176
1248,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\4d6d5c99-09de-4dea-a9af-802ce6a095b8___Com.G_SpM_FL 9649.JPG,5,0.9999994,25.987402,5.201081,-9.845748
1249,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\4db4942d-464a-462e-ba03-306587f0275f___Com.G_SpM_FL 9585.JPG,5,0.9999995,25.991402,6.096872,-10.360346
1250,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\4eb820b8-435d-45c4-a23b-29a375d58bea___Com.G_SpM_FL 8971.JPG,5,0.99999785,24.597553,5.986805,-6.3864794
1251,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\4f267ed7-b6f7-48f0-9741-8660f78c4507___Com.G_SpM_FL 9421.JPG,5,0.99999905,25.803808,5.8986287,-9.224255
1252,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\4f2684bf-6392-4ce6-9e5a-4b37f44483be___Com.G_SpM_FL 9406.JPG,5,0.99999976,26.872238,5.9160523,-10.656541
1253,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\4f44e677-ae55-48f2-a439-11d162fcfe3e___Com.G_SpM_FL 8599.JPG,5,0.9999993,25.004795,6.132902,-6.497694
1254,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\504b03b4-c056-4468-a6ce-19fa79243071___Com.G_SpM_FL 8965.JPG,5,0.9999994,25.143177,5.418945,-7.9172115
1255,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\50f99657-4955-4199-a9c9-640045a7b4aa___Com.G_SpM_FL 1262.JPG,5,0.9999993,25.554941,3.5092642,-8.032346
1256,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\525fdf85-b46e-41f4-a96e-8667d3afb605___Com.G_SpM_FL 8970.JPG,5,0.99999845,24.733438,6.062322,-7.92096
1257,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\527b81a0-f304-40ec-bfb3-987bbdde36b3___Com.G_SpM_FL 9459.JPG,5,0.9999994,27.23347,5.9623375,-10.544957
1258,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\551162cb-5559-4805-9ab9-a2c597df47b4___Com.G_SpM_FL 1274.JPG,5,0.9999995,25.359446,5.197522,-7.552243
1259,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\591766a1-bce5-433c-a33c-4c9d6fd1f27a___Com.G_SpM_FL 9413.JPG,5,0.9999995,25.60401,5.712483,-9.08823
1260,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\5a1d60e3-82e6-468f-8d84-790842a54590___Com.G_SpM_FL 8692.JPG,5,0.9999993,24.770084,5.8547177,-7.4348984
1261,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\5a227441-a1a8-4538-b79f-c637fa8e25e1___Com.G_SpM_FL 1648.JPG,5,0.9999995,25.350073,5.6262984,-8.364187
1262,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\5ba81aa5-31af-4494-8805-ab9d38716626___Com.G_SpM_FL 1309.JPG,5,0.9999995,25.762714,5.2306743,-8.725454
1263,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\5d0e79cc-2a50-49cf-9d1c-d5dc064545f3___Com.G_SpM_FL 9306.JPG,5,0.9999995,25.374926,5.777358,-8.454089
1264,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\5d765559-4d4d-4afd-8b17-73abc109cb13___Com.G_SpM_FL 8800.JPG,5,0.9999994,24.888634,5.7824283,-7.856162
1265,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\5f8babef-d17a-45da-b633-34288cb66dc1___Com.G_SpM_FL 8493.JPG,5,0.9999994,24.928743,5.8145576,-6.7657747
1266,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\611deddf-d544-425c-add1-718133b0a3d2___Com.G_SpM_FL 8810.JPG,5,0.99999917,24.99446,5.121852,-6.807178
1267,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\6196f47e-2051-40fa-b556-c800bcfb5ef2___Com.G_SpM_FL 8935.JPG,5,0.99999917,24.568169,5.579384,-7.1691227
1268,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\629cdfbf-12bb-4f71-a0b5-3a6a7bdf634a___Com.G_SpM_FL 9488.JPG,5,0.99999917,26.984253,3.6787212,-11.0312605
1269,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\631b49b5-5e69-4428-a583-e623abb1d311___Com.G_SpM_FL 1647.JPG,5,0.9999995,25.496601,5.0902505,-9.013587
1270,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\63384c82-1527-482a-93e4-51841ad0506c___Com.G_SpM_FL 1373.JPG,5,0.9999994,25.859257,4.7973924,-7.754071
1271,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\639ad6fc-8e42-4a84-ac80-a40d9661bbae___Com.G_SpM_FL 8466.JPG,5,0.9999994,25.795214,4.8642144,-8.335368
1272,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\66c3cfc2-4a91-4517-ab9a-b92ec79b47c5___Com.G_SpM_FL 9351.JPG,5,0.99999964,25.720263,6.179024,-9.556305
1273,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\68ccf56d-4bd7-4538-ae95-9915fe8d5886___Com.G_SpM_FL 9500.JPG,5,0.9999995,25.88777,5.1813817,-10.492679
1274,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\698e12a2-2a49-43aa-a47a-21420001e5ef___Com.G_SpM_FL 1356.JPG,5,0.9999995,25.44918,4.923326,-8.685034
1275,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\6acdfc27-7fc5-47c9-bbe9-153ac4a3b797___Com.G_SpM_FL 9014.JPG,5,0.9999993,25.319292,5.0677853,-8.230754
1276,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\6af48596-04c6-4c72-9c6b-665ae0ca9781___Com.G_SpM_FL 9388.JPG,5,0.9999995,25.946337,5.8464203,-9.516859
1277,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\6d855825-b3fb-4e2a-ab5c-ceb3b8b85e9f___Com.G_SpM_FL 1199.JPG,5,0.9999994,25.592766,5.5374274,-9.577309
1278,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\6e5b18bd-8144-40cd-ab73-56e2f6810d31___Com.G_SpM_FL 1460.JPG,5,0.9999995,25.166773,6.0335402,-7.764726
1279,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\70d6d93b-0c77-4181-8d38-0e3fc988e884___Com.G_SpM_FL 9292.JPG,5,0.9999994,25.130615,6.050733,-7.9779553
1280,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\70d81d89-74a0-43bc-ae4f-61bd0d9cc6af___Com.G_SpM_FL 1323.JPG,5,0.9999994,25.703308,5.483939,-9.69393
1281,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\72e9c57b-b2c7-4ce2-a2c8-e5fbb1524a1e___Com.G_SpM_FL 1293.JPG,5,0.9999994,25.510244,6.276677,-8.936861
1282,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\766b7b10-3fb4-4c65-80bc-488715e321e6___Com.G_SpM_FL 1488.JPG,5,0.9999993,25.151138,5.4485955,-8.919856
1283,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\76d8575b-d10f-42d2-9efb-8a122056ec86___Com.G_SpM_FL 1457.JPG,5,0.99999917,25.060274,4.1446877,-7.9326963
1284,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\771c1ccc-fa2f-436c-bf70-bd474f49bbc1___Com.G_SpM_FL 9257.JPG,5,0.9999994,25.007322,5.9873424,-8.677143
1285,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\7a44f68b-8741-4977-a2e8-ca0a42f846b4___Com.G_SpM_FL 8623.JPG,5,0.99999845,24.562624,6.32168,-5.164765
1286,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\7a47822b-4724-4ecc-94ef-61d05836bef7___Com.G_SpM_FL 8620.JPG,5,0.99999845,24.64277,6.3062696,-5.588134
1287,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\7a4ac14c-d097-4a03-aa13-46e47a3d6bef___Com.G_SpM_FL 1298.JPG,5,0.9999994,25.64656,5.9349866,-9.036752
1288,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\7aa0221d-b673-413d-a089-05fe33d9d78a___Com.G_SpM_FL 8714.JPG,5,0.99999917,24.551497,6.208158,-6.8846374
1289,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\7b6c80e6-15fe-47ed-978a-087ab7b49bb0___Com.G_SpM_FL 9009.JPG,5,0.99999917,24.733727,5.2787604,-6.665582
1290,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\7c7755cb-8fad-44b0-a525-373c5840f1c3___Com.G_SpM_FL 1486.JPG,5,0.9999995,25.628633,5.037874,-9.461474
1291,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\7ee4836e-8c31-4c01-bd17-382df20083dc___Com.G_SpM_FL 9493.JPG,5,0.9999994,25.71797,5.9343643,-9.843081
1292,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\7fc9f1bc-6fe9-4248-af53-22b41f756ca1___Com.G_SpM_FL 9586.JPG,5,0.9999994,25.871592,5.7708507,-9.52146
1293,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\7ffe157d-d78c-433f-8272-a5dace87ef5f___Com.G_SpM_FL 8903.JPG,5,0.9999988,24.614363,6.384,-6.4431863
1294,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\815f01f8-4e09-47ee-abfb-a8035a86a080___Com.G_SpM_FL 8590.JPG,5,0.9999994,25.141045,5.796364,-7.932166
1295,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\81a64bc5-d1d1-49bb-b9a7-0981f75613ce___Com.G_SpM_FL 8477.JPG,5,0.9999994,24.910965,5.823109,-6.8170977
1296,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\82ba3fda-2d9e-43cf-85d6-c9af53f54370___Com.G_SpM_FL 8474.JPG,5,0.99999905,24.874527,6.1069164,-7.061516
1297,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\84399e4f-1c78-4e26-8e7b-961ee21fa3c2___Com.G_SpM_FL 1586.JPG,5,0.9999994,25.674763,5.5421705,-8.935497
1298,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\843caa57-9dc8-4737-8de7-ce70f07d5470___Com.G_SpM_FL 8990.JPG,5,0.9999993,24.90119,5.939857,-7.730835
1299,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\85013fcf-15cc-4365-8536-735de6d9be7b___Com.G_SpM_FL 1576.JPG,5,0.9999995,25.623137,5.7655716,-8.240574
1300,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\8515b72f-6c10-416c-8cdb-95673b3dbf46___Com.G_SpM_FL 9423.JPG,5,0.99999917,25.47944,6.353007,-8.638099
1301,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\85bb0ebc-4b7f-4081-99e8-76f7764ded11___Com.G_SpM_FL 1449.JPG,5,0.9999995,25.178143,5.678051,-7.8559456
1302,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\861a37d6-fd5d-4f50-b36a-7758bb468ee2___Com.G_SpM_FL 8944.JPG,5,0.9999989,24.656313,5.9266343,-6.611973
1303,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\86219f47-e739-479c-890d-622d000bcee1___Com.G_SpM_FL 1333.JPG,5,0.9999995,25.65568,4.8374076,-8.042524
1304,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\88edbc3c-7373-46fd-b08b-e99408ea58db___Com.G_SpM_FL 1569.JPG,5,0.9999976,25.44959,5.363733,-7.320528
1305,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\8979cbcd-62c9-4891-a428-f01bd2d177fa___Com.G_SpM_FL 9259.JPG,5,0.9999994,25.233503,5.3755436,-8.359602
1306,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\8a247db8-8b37-48a7-8ea4-fa6fa1483e5a___Com.G_SpM_FL 8976.JPG,5,0.99999917,24.82183,6.023322,-7.4728274
1307,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\8b68b534-a29f-4b0d-b5b4-c398a5635f0a___Com.G_SpM_FL 8773.JPG,5,0.9999993,24.819197,5.794109,-7.2678566
1308,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\8ed14c2a-042c-419c-b215-3779e73cfbf9___Com.G_SpM_FL 8687.JPG,5,0.9999993,24.58514,5.818938,-6.9433036
1309,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\8f53750b-2b3f-4e1c-87ae-dd9659976129___Com.G_SpM_FL 8962.JPG,5,0.9999993,24.927746,6.1021843,-7.702591
1310,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\8f95a0cc-1a3c-477d-8872-8638f1df5361___Com.G_SpM_FL 8833.JPG,5,0.9999994,24.936382,5.7064867,-7.5121803
1311,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\8fd420fe-6e79-46a5-917e-4cfaca97bd5a___Com.G_SpM_FL 8900.JPG,5,0.9999987,24.88348,6.3338814,-6.905448
1312,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\91e2b204-69a4-4170-82bd-fb9cb8b1407d___Com.G_SpM_FL 8973.JPG,5,0.9999994,25.216242,5.8182945,-8.571445
1313,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\92d215ce-c6b4-44fd-9492-306d470b9801___Com.G_SpM_FL 8872.JPG,5,0.99999917,25.034239,5.6815534,-7.6370225
1314,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\988ee8f8-285f-4b88-a37d-2876d964d07a___Com.G_SpM_FL 8652.JPG,5,0.9999989,24.80632,5.7000556,-7.3682723
1315,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\9b55aea9-85fc-418b-b1a7-ae919f37d2fc___Com.G_SpM_FL 9401.JPG,5,0.9999995,26.329126,6.298797,-9.553296
1316,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\9c680c37-b94e-498d-bbb3-b727ad6c6c0a___Com.G_SpM_FL 9514.JPG,5,0.9999995,25.963306,5.9111958,-10.23803
1317,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\9d9c09bb-3998-4e4d-be42-ac5ff1742a74___Com.G_SpM_FL 8463.JPG,5,0.99999905,25.27687,4.140328,-6.4403768
1318,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\9dd75aef-3604-468b-9a5b-53442aae8303___Com.G_SpM_FL 9512.JPG,5,0.9999995,26.48889,5.8621626,-10.606427
1319,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\9e0c8ec8-f525-444d-8657-32b668771b2f___Com.G_SpM_FL 1451.JPG,5,0.9999993,25.091867,4.668155,-7.142653
1320,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\9e4b3cc6-afd7-49a2-9609-ec1bbd92b92d___Com.G_SpM_FL 1683.JPG,5,0.9999994,25.058111,4.9320264,-7.6195197
1321,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\9ebfbe4c-8615-4aa4-8288-3855e9555fb5___Com.G_SpM_FL 9588.JPG,5,0.9999994,25.42975,5.98543,-9.157016
1322,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\9fb18019-23c3-482e-9cdf-a9520238cf29___Com.G_SpM_FL 9617.JPG,5,0.99999917,24.956003,6.22009,-7.9918904
1323,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\9fd01a9c-be59-4d02-aca8-7d28170ea727___Com.G_SpM_FL 1588.JPG,5,0.9999995,25.608395,5.6406837,-8.36428
1324,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\9fd7933b-4bf4-4e0d-b81b-6ee87326480c___Com.G_SpM_FL 9583.JPG,5,0.9999994,26.23169,5.116442,-9.773802
1325,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\a0120655-58c5-4e0d-820a-9ebc3ba45717___Com.G_SpM_FL 8925.JPG,5,0.99999905,24.8124,6.0916924,-7.2834263
1326,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\a2b2e11f-9078-4fad-9629-e1f94e66611a___Com.G_SpM_FL 8424.JPG,5,0.9999994,25.278744,6.2316384,-8.82622
1327,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\a3e550eb-e6e8-4ec5-a2c3-9e7f34fb6292___Com.G_SpM_FL 8540.JPG,5,0.9999993,26.281775,4.105566,-9.526022
1328,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\a4875bbb-41eb-440b-bb04-fb6549bfaff6___Com.G_SpM_FL 8794.JPG,5,0.9999993,25.036865,5.918114,-7.233386
1329,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\a516c588-16a6-405c-ba03-21a2f8bc400e___Com.G_SpM_FL 1508.JPG,5,0.9999995,25.42726,5.4759626,-8.621163
1330,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\a80f6d23-395d-4a7e-bd55-805e723f2b45___Com.G_SpM_FL 9622.JPG,5,0.9999994,26.142565,6.3191543,-10.203777
1331,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\a90a575f-937a-4975-a750-b83ea905900d___Com.G_SpM_FL 9337.JPG,5,0.9999995,26.137661,5.9832735,-9.806899
1332,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\ab555ffb-819e-40fa-b21c-d5a6bde16100___Com.G_SpM_FL 9609.JPG,5,0.9999995,25.545595,5.6819015,-8.80386
1333,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\ab795780-b8d3-485d-a60c-0a8fd091af16___Com.G_SpM_FL 1257.JPG,5,0.9999995,25.505129,5.671209,-8.87953
1334,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\acd53505-84a0-48da-924a-5ea032f52388___Com.G_SpM_FL 1252.JPG,5,0.9999994,25.40545,4.9843297,-7.4330473
1335,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\ad45886f-4eae-4abd-b4c5-a933efe7218e___Com.G_SpM_FL 1324.JPG,5,0.9999995,25.417397,5.6358705,-8.717188
1336,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\adbd213f-90ad-4a26-900d-e91fde64539e___Com.G_SpM_FL 1772.JPG,5,0.9999995,25.300415,5.6437783,-7.988018
1337,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\ae12c3dc-3dd3-4741-bf9a-55904738086d___Com.G_SpM_FL 1265.JPG,5,0.9999995,25.607622,5.0475116,-8.813089
1338,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\ae60fb8a-1774-422b-a141-869d27d74e22___Com.G_SpM_FL 9378.JPG,5,0.9999995,26.100582,5.2841597,-9.726356
1339,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\aeae9e3c-ec84-4fa5-8c52-ab488c6a81f7___Com.G_SpM_FL 8765.JPG,5,0.99999917,24.789536,5.751421,-7.694665
1340,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\aee44f04-6634-41ee-9208-56838fbbc822___Com.G_SpM_FL 9278.JPG,5,0.99999917,25.407833,6.333198,-9.371981
1341,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\af0d2ecc-72f9-40ca-ad16-b3ef9419e9ec___Com.G_SpM_FL 9559.JPG,5,0.9999994,26.706612,5.8074746,-10.822722
1342,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\b0b458de-2ce8-46a1-815f-db2e513130fc___Com.G_SpM_FL 1416.JPG,5,0.9999995,25.643562,5.409456,-9.123792
1343,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\b129abcf-f10f-49b0-8dc3-d5c3d4dbde16___Com.G_SpM_FL 8855.JPG,5,0.99999857,24.506807,4.4720726,-7.9875393
1344,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\b313c827-af8b-4b98-af86-a7b07bf20dc1___Com.G_SpM_FL 9307.JPG,5,0.9999995,25.871357,5.621748,-9.227326
1345,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\b329dfc5-3ec0-4d9b-a4d7-d78d50af9366___Com.G_SpM_FL 8712.JPG,5,0.9999988,24.85592,6.2623506,-6.3035665
