embedding_row,domain,domain_code,image_path,predicted_index,confidence,embedding_norm
1233,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\42aab48c-ad58-42b6-adaa-2dc72364288a___Com.G_SpM_FL 1222.JPG,5,0.9999989,25.71909
1234,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\44051fdf-8fde-4c5a-8580-119c129b45b1___Com.G_SpM_FL 8945.JPG,5,0.99999917,24.750221
1235,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\44276721-fa2c-44b1-a44c-bbe408bd129e___Com.G_SpM_FL 8496.JPG,5,0.9999994,25.129055
1236,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\447b1188-b4f6-4bc6-9d93-ab730340e2d2___Com.G_SpM_FL 1693.JPG,5,0.9999995,25.532871
1237,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\44dce7b4-5da6-4f1f-8e5d-9e3e5df7b1af___Com.G_SpM_FL 1687.JPG,5,0.9999995,25.402708
1238,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\45248234-50eb-465e-a7e1-7b80140db3d3___Com.G_SpM_FL 9509.JPG,5,0.9999994,25.56344
1239,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\45973ec2-c906-4cc3-8b38-59a4ae2fb381___Com.G_SpM_FL 8653.JPG,5,0.99999905,25.18364
1240,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\45ff7721-483b-4737-9645-db7bc14f451f___Com.G_SpM_FL 1190.JPG,5,0.9999995,25.616846
1241,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\46cc7a8f-9849-43c1-86f4-8edd643629a5___Com.G_SpM_FL 8928.JPG,5,0.99999905,24.644865
1242,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\46e61286-24ed-4992-8d88-83ec62602374___Com.G_SpM_FL 1733.JPG,5,0.9999995,25.173798
1243,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\476ed525-ff16-4980-88e0-eb39f0fd4670___Com.G_SpM_FL 9593.JPG,5,0.9999995,25.801682
1244,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\4795bf1b-66bd-43ce-9a81-a8b391cf157a___Com.G_SpM_FL 1421.JPG,5,0.9999994,25.216543
1245,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\49d75a64-a635-4ad0-bb8d-09678e63fd02___Com.G_SpM_FL 1736.JPG,5,0.99999964,25.477385
1246,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\4c2524a6-1d2b-4a5a-b3f6-3e3b1dc587e9___Com.G_SpM_FL 8521.JPG,5,0.99999857,25.007383
1247,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\4cf2d9a3-ae18-426a-a455-526aed2167a0___Com.G_SpM_FL 1260.JPG,5,0.99999666,25.093037
1248,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\4d6d5c99-09de-4dea-a9af-802ce6a095b8___Com.G_SpM_FL 9649.JPG,5,0.9999994,25.987402
1249,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\4db4942d-464a-462e-ba03-306587f0275f___Com.G_SpM_FL 9585.JPG,5,0.9999995,25.991402
1250,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\4eb820b8-435d-45c4-a23b-29a375d58bea___Com.G_SpM_FL 8971.JPG,5,0.99999785,24.597553
1251,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\4f267ed7-b6f7-48f0-9741-8660f78c4507___Com.G_SpM_FL 9421.JPG,5,0.99999905,25.803808
1252,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\4f2684bf-6392-4ce6-9e5a-4b37f44483be___Com.G_SpM_FL 9406.JPG,5,0.99999976,26.872238
1253,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\4f44e677-ae55-48f2-a439-11d162fcfe3e___Com.G_SpM_FL 8599.JPG,5,0.9999993,25.004795
1254,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\504b03b4-c056-4468-a6ce-19fa79243071___Com.G_SpM_FL 8965.JPG,5,0.9999994,25.143177
1255,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\50f99657-4955-4199-a9c9-640045a7b4aa___Com.G_SpM_FL 1262.JPG,5,0.9999993,25.554941
1256,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\525fdf85-b46e-41f4-a96e-8667d3afb605___Com.G_SpM_FL 8970.JPG,5,0.99999845,24.733438
1257,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\527b81a0-f304-40ec-bfb3-987bbdde36b3___Com.G_SpM_FL 9459.JPG,5,0.9999994,27.23347
1258,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\551162cb-5559-4805-9ab9-a2c597df47b4___Com.G_SpM_FL 1274.JPG,5,0.9999995,25.359446
1259,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\591766a1-bce5-433c-a33c-4c9d6fd1f27a___Com.G_SpM_FL 9413.JPG,5,0.9999995,25.60401
1260,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\5a1d60e3-82e6-468f-8d84-790842a54590___Com.G_SpM_FL 8692.JPG,5,0.9999993,24.770084
1261,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\5a227441-a1a8-4538-b79f-c637fa8e25e1___Com.G_SpM_FL 1648.JPG,5,0.9999995,25.350073
1262,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\5ba81aa5-31af-4494-8805-ab9d38716626___Com.G_SpM_FL 1309.JPG,5,0.9999995,25.762714
1263,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\5d0e79cc-2a50-49cf-9d1c-d5dc064545f3___Com.G_SpM_FL 9306.JPG,5,0.9999995,25.374926
1264,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\5d765559-4d4d-4afd-8b17-73abc109cb13___Com.G_SpM_FL 8800.JPG,5,0.9999994,24.888634
1265,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\5f8babef-d17a-45da-b633-34288cb66dc1___Com.G_SpM_FL 8493.JPG,5,0.9999994,24.928743
1266,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\611deddf-d544-425c-add1-718133b0a3d2___Com.G_SpM_FL 8810.JPG,5,0.99999917,24.99446
1267,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\6196f47e-2051-40fa-b556-c800bcfb5ef2___Com.G_SpM_FL 8935.JPG,5,0.99999917,24.568169
1268,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\629cdfbf-12bb-4f71-a0b5-3a6a7bdf634a___Com.G_SpM_FL 9488.JPG,5,0.99999917,26.984253
1269,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\631b49b5-5e69-4428-a583-e623abb1d311___Com.G_SpM_FL 1647.JPG,5,0.9999995,25.496601
1270,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\63384c82-1527-482a-93e4-51841ad0506c___Com.G_SpM_FL 1373.JPG,5,0.9999994,25.859257
1271,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\639ad6fc-8e42-4a84-ac80-a40d9661bbae___Com.G_SpM_FL 8466.JPG,5,0.9999994,25.795214
1272,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\66c3cfc2-4a91-4517-ab9a-b92ec79b47c5___Com.G_SpM_FL 9351.JPG,5,0.99999964,25.720263
1273,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\68ccf56d-4bd7-4538-ae95-9915fe8d5886___Com.G_SpM_FL 9500.JPG,5,0.9999995,25.88777
1274,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\698e12a2-2a49-43aa-a47a-21420001e5ef___Com.G_SpM_FL 1356.JPG,5,0.9999995,25.44918
1275,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\6acdfc27-7fc5-47c9-bbe9-153ac4a3b797___Com.G_SpM_FL 9014.JPG,5,0.9999993,25.319292
1276,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\6af48596-04c6-4c72-9c6b-665ae0ca9781___Com.G_SpM_FL 9388.JPG,5,0.9999995,25.946337
1277,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\6d855825-b3fb-4e2a-ab5c-ceb3b8b85e9f___Com.G_SpM_FL 1199.JPG,5,0.9999994,25.592766
1278,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\6e5b18bd-8144-40cd-ab73-56e2f6810d31___Com.G_SpM_FL 1460.JPG,5,0.9999995,25.166773
1279,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\70d6d93b-0c77-4181-8d38-0e3fc988e884___Com.G_SpM_FL 9292.JPG,5,0.9999994,25.130615
1280,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\70d81d89-74a0-43bc-ae4f-61bd0d9cc6af___Com.G_SpM_FL 1323.JPG,5,0.9999994,25.703308
1281,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\72e9c57b-b2c7-4ce2-a2c8-e5fbb1524a1e___Com.G_SpM_FL 1293.JPG,5,0.9999994,25.510244
1282,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\766b7b10-3fb4-4c65-80bc-488715e321e6___Com.G_SpM_FL 1488.JPG,5,0.9999993,25.151138
1283,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\76d8575b-d10f-42d2-9efb-8a122056ec86___Com.G_SpM_FL 1457.JPG,5,0.99999917,25.060274
1284,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\771c1ccc-fa2f-436c-bf70-bd474f49bbc1___Com.G_SpM_FL 9257.JPG,5,0.9999994,25.007322
1285,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\7a44f68b-8741-4977-a2e8-ca0a42f846b4___Com.G_SpM_FL 8623.JPG,5,0.99999845,24.562624
1286,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\7a47822b-4724-4ecc-94ef-61d05836bef7___Com.G_SpM_FL 8620.JPG,5,0.99999845,24.64277
1287,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\7a4ac14c-d097-4a03-aa13-46e47a3d6bef___Com.G_SpM_FL 1298.JPG,5,0.9999994,25.64656
1288,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\7aa0221d-b673-413d-a089-05fe33d9d78a___Com.G_SpM_FL 8714.JPG,5,0.99999917,24.551497
1289,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\7b6c80e6-15fe-47ed-978a-087ab7b49bb0___Com.G_SpM_FL 9009.JPG,5,0.99999917,24.733727
1290,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\7c7755cb-8fad-44b0-a525-373c5840f1c3___Com.G_SpM_FL 1486.JPG,5,0.9999995,25.628633
1291,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\7ee4836e-8c31-4c01-bd17-382df20083dc___Com.G_SpM_FL 9493.JPG,5,0.9999994,25.71797
1292,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\7fc9f1bc-6fe9-4248-af53-22b41f756ca1___Com.G_SpM_FL 9586.JPG,5,0.9999994,25.871592
1293,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\7ffe157d-d78c-433f-8272-a5dace87ef5f___Com.G_SpM_FL 8903.JPG,5,0.9999988,24.614363
1294,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\815f01f8-4e09-47ee-abfb-a8035a86a080___Com.G_SpM_FL 8590.JPG,5,0.9999994,25.141045
1295,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\81a64bc5-d1d1-49bb-b9a7-0981f75613ce___Com.G_SpM_FL 8477.JPG,5,0.9999994,24.910965
1296,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\82ba3fda-2d9e-43cf-85d6-c9af53f54370___Com.G_SpM_FL 8474.JPG,5,0.99999905,24.874527
1297,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\84399e4f-1c78-4e26-8e7b-961ee21fa3c2___Com.G_SpM_FL 1586.JPG,5,0.9999994,25.674763
1298,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\843caa57-9dc8-4737-8de7-ce70f07d5470___Com.G_SpM_FL 8990.JPG,5,0.9999993,24.90119
1299,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\85013fcf-15cc-4365-8536-735de6d9be7b___Com.G_SpM_FL 1576.JPG,5,0.9999995,25.623137
1300,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\8515b72f-6c10-416c-8cdb-95673b3dbf46___Com.G_SpM_FL 9423.JPG,5,0.99999917,25.47944
1301,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\85bb0ebc-4b7f-4081-99e8-76f7764ded11___Com.G_SpM_FL 1449.JPG,5,0.9999995,25.178143
1302,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\861a37d6-fd5d-4f50-b36a-7758bb468ee2___Com.G_SpM_FL 8944.JPG,5,0.9999989,24.656313
1303,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\86219f47-e739-479c-890d-622d000bcee1___Com.G_SpM_FL 1333.JPG,5,0.9999995,25.65568
1304,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\88edbc3c-7373-46fd-b08b-e99408ea58db___Com.G_SpM_FL 1569.JPG,5,0.9999976,25.44959
1305,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\8979cbcd-62c9-4891-a428-f01bd2d177fa___Com.G_SpM_FL 9259.JPG,5,0.9999994,25.233503
1306,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\8a247db8-8b37-48a7-8ea4-fa6fa1483e5a___Com.G_SpM_FL 8976.JPG,5,0.99999917,24.82183
1307,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\8b68b534-a29f-4b0d-b5b4-c398a5635f0a___Com.G_SpM_FL 8773.JPG,5,0.9999993,24.819197
1308,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\8ed14c2a-042c-419c-b215-3779e73cfbf9___Com.G_SpM_FL 8687.JPG,5,0.9999993,24.58514
1309,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\8f53750b-2b3f-4e1c-87ae-dd9659976129___Com.G_SpM_FL 8962.JPG,5,0.9999993,24.927746
1310,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\8f95a0cc-1a3c-477d-8872-8638f1df5361___Com.G_SpM_FL 8833.JPG,5,0.9999994,24.936382
1311,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\8fd420fe-6e79-46a5-917e-4cfaca97bd5a___Com.G_SpM_FL 8900.JPG,5,0.9999987,24.88348
1312,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\91e2b204-69a4-4170-82bd-fb9cb8b1407d___Com.G_SpM_FL 8973.JPG,5,0.9999994,25.216242
1313,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\92d215ce-c6b4-44fd-9492-306d470b9801___Com.G_SpM_FL 8872.JPG,5,0.99999917,25.034239
1314,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\988ee8f8-285f-4b88-a37d-2876d964d07a___Com.G_SpM_FL 8652.JPG,5,0.9999989,24.80632
1315,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\9b55aea9-85fc-418b-b1a7-ae919f37d2fc___Com.G_SpM_FL 9401.JPG,5,0.9999995,26.329126
1316,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\9c680c37-b94e-498d-bbb3-b727ad6c6c0a___Com.G_SpM_FL 9514.JPG,5,0.9999995,25.963306
1317,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\9d9c09bb-3998-4e4d-be42-ac5ff1742a74___Com.G_SpM_FL 8463.JPG,5,0.99999905,25.27687
1318,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\9dd75aef-3604-468b-9a5b-53442aae8303___Com.G_SpM_FL 9512.JPG,5,0.9999995,26.48889
1319,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\9e0c8ec8-f525-444d-8657-32b668771b2f___Com.G_SpM_FL 1451.JPG,5,0.9999993,25.091867
1320,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\9e4b3cc6-afd7-49a2-9609-ec1bbd92b92d___Com.G_SpM_FL 1683.JPG,5,0.9999994,25.058111
1321,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\9ebfbe4c-8615-4aa4-8288-3855e9555fb5___Com.G_SpM_FL 9588.JPG,5,0.9999994,25.42975
1322,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\9fb18019-23c3-482e-9cdf-a9520238cf29___Com.G_SpM_FL 9617.JPG,5,0.99999917,24.956003
1323,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\9fd01a9c-be59-4d02-aca8-7d28170ea727___Com.G_SpM_FL 1588.JPG,5,0.9999995,25.608395
1324,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\9fd7933b-4bf4-4e0d-b81b-6ee87326480c___Com.G_SpM_FL 9583.JPG,5,0.9999994,26.23169
1325,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\a0120655-58c5-4e0d-820a-9ebc3ba45717___Com.G_SpM_FL 8925.JPG,5,0.99999905,24.8124
1326,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\a2b2e11f-9078-4fad-9629-e1f94e66611a___Com.G_SpM_FL 8424.JPG,5,0.9999994,25.278744
1327,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\a3e550eb-e6e8-4ec5-a2c3-9e7f34fb6292___Com.G_SpM_FL 8540.JPG,5,0.9999993,26.281775
1328,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\a4875bbb-41eb-440b-bb04-fb6549bfaff6___Com.G_SpM_FL 8794.JPG,5,0.9999993,25.036865
1329,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\a516c588-16a6-405c-ba03-21a2f8bc400e___Com.G_SpM_FL 1508.JPG,5,0.9999995,25.42726
1330,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\a80f6d23-395d-4a7e-bd55-805e723f2b45___Com.G_SpM_FL 9622.JPG,5,0.9999994,26.142565
1331,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\a90a575f-937a-4975-a750-b83ea905900d___Com.G_SpM_FL 9337.JPG,5,0.9999995,26.137661
1332,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\ab555ffb-819e-40fa-b21c-d5a6bde16100___Com.G_SpM_FL 9609.JPG,5,0.9999995,25.545595
1333,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\ab795780-b8d3-485d-a60c-0a8fd091af16___Com.G_SpM_FL 1257.JPG,5,0.9999995,25.505129
1334,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\acd53505-84a0-48da-924a-5ea032f52388___Com.G_SpM_FL 1252.JPG,5,0.9999994,25.40545
1335,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\ad45886f-4eae-4abd-b4c5-a933efe7218e___Com.G_SpM_FL 1324.JPG,5,0.9999995,25.417397
1336,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\adbd213f-90ad-4a26-900d-e91fde64539e___Com.G_SpM_FL 1772.JPG,5,0.9999995,25.300415
1337,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\ae12c3dc-3dd3-4741-bf9a-55904738086d___Com.G_SpM_FL 1265.JPG,5,0.9999995,25.607622
1338,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\ae60fb8a-1774-422b-a141-869d27d74e22___Com.G_SpM_FL 9378.JPG,5,0.9999995,26.100582
1339,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\aeae9e3c-ec84-4fa5-8c52-ab488c6a81f7___Com.G_SpM_FL 8765.JPG,5,0.99999917,24.789536
1340,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\aee44f04-6634-41ee-9208-56838fbbc822___Com.G_SpM_FL 9278.JPG,5,0.99999917,25.407833
1341,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\af0d2ecc-72f9-40ca-ad16-b3ef9419e9ec___Com.G_SpM_FL 9559.JPG,5,0.9999994,26.706612
1342,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\b0b458de-2ce8-46a1-815f-db2e513130fc___Com.G_SpM_FL 1416.JPG,5,0.9999995,25.643562
1343,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\b129abcf-f10f-49b0-8dc3-d5c3d4dbde16___Com.G_SpM_FL 8855.JPG,5,0.99999857,24.506807
1344,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\b313c827-af8b-4b98-af86-a7b07bf20dc1___Com.G_SpM_FL 9307.JPG,5,0.9999995,25.871357
1345,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\b329dfc5-3ec0-4d9b-a4d7-d78d50af9366___Com.G_SpM_FL 8712.JPG,5,0.9999988,24.85592
1346,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\b5c3bebf-69d4-4ca3-9849-72237505c184___Com.G_SpM_FL 8563.JPG,5,0.99999905,24.897156
1347,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Spider_mites_Two_spotted_spider_mite\b6989b70-a94f-4f48-a00a-2277f8ace6c6___Com.G_SpM_FL 8841.JPG,5,0.99999857,24.62578
