split,external_class_name,filename,relative_path,extension,file_size_bytes,width,height,mode,detected_format,sha256,verify_pass,load_pass,valid_dimensions,integrity_status,error
train,Tomato_leaf_yellow_virus,train_Tomato leaf yellow virus_8_11.jpg,train\Tomato_leaf_yellow_virus\train_Tomato leaf yellow virus_8_11.jpg,.jpg,47351,300,300,RGB,JPEG,eb122cba1c4310dd7c1cf101a6cd8e7bdc0fdcc5917352a3803140d569349e02,True,True,True,VALID,
train,Tomato_leaf_yellow_virus,train_Tomato leaf yellow virus_8_12.jpg,train\Tomato_leaf_yellow_virus\train_Tomato leaf yellow virus_8_12.jpg,.jpg,44042,300,300,RGB,JPEG,54d1afa31b62d0010aeb1a081cad2a8852ffe8572d0a905f221466cc2f53ac50,True,True,True,VALID,
train,Tomato_leaf_yellow_virus,train_Tomato leaf yellow virus_8_13.jpg,train\Tomato_leaf_yellow_virus\train_Tomato leaf yellow virus_8_13.jpg,.jpg,42851,300,300,RGB,JPEG,0ef9939bfef1c3bf17e2426b78479e561ec3ad20f769d1561e8120034ead735d,True,True,True,VALID,
train,Tomato_leaf_yellow_virus,train_Tomato leaf yellow virus_8_14.jpg,train\Tomato_leaf_yellow_virus\train_Tomato leaf yellow virus_8_14.jpg,.jpg,44376,300,300,RGB,JPEG,605c4b7f18f9a2ed61fecf1bd3641af078852d69e191028de44ed65adc6b5636,True,True,True,VALID,
train,Tomato_leaf_yellow_virus,train_Tomato leaf yellow virus_8_15.jpg,train\Tomato_leaf_yellow_virus\train_Tomato leaf yellow virus_8_15.jpg,.jpg,40783,300,300,RGB,JPEG,4d3769d54c2ade0fa83925b2bb5e3c8f796cb5255c53d760a1f7559863a837d6,True,True,True,VALID,
train,Tomato_leaf_yellow_virus,train_Tomato leaf yellow virus_8_16.jpg,train\Tomato_leaf_yellow_virus\train_Tomato leaf yellow virus_8_16.jpg,.jpg,69616,478,478,RGB,JPEG,4e2679390a7755ec1a7df3b493aa9501515558dc73f4d73d5f11d0fe73fde60a,True,True,True,VALID,
train,Tomato_leaf_yellow_virus,train_Tomato leaf yellow virus_8_17.jpg,train\Tomato_leaf_yellow_virus\train_Tomato leaf yellow virus_8_17.jpg,.jpg,96120,513,513,RGB,JPEG,2a717b08e7607a8a33d461f2b0a465245cfac0ccf72517c24e1998672b90b491,True,True,True,VALID,
train,Tomato_leaf_yellow_virus,train_Tomato leaf yellow virus_8_18.jpg,train\Tomato_leaf_yellow_virus\train_Tomato leaf yellow virus_8_18.jpg,.jpg,52562,339,339,RGB,JPEG,3d9b9c73fe173a0dc8f6a180056e84b5f2ef629f84f8db881efca60c9b5f0e44,True,True,True,VALID,
train,Tomato_leaf_yellow_virus,train_Tomato leaf yellow virus_8_19.jpg,train\Tomato_leaf_yellow_virus\train_Tomato leaf yellow virus_8_19.jpg,.jpg,47570,300,300,RGB,JPEG,b225f3df0ff79fad5e4272716e146c6234f963bfde01d620ed97deba864fbd05,True,True,True,VALID,
train,Tomato_leaf_yellow_virus,train_Tomato leaf yellow virus_8_2.jpg,train\Tomato_leaf_yellow_virus\train_Tomato leaf yellow virus_8_2.jpg,.jpg,63924,423,423,RGB,JPEG,57e749ad1aca4b1c5d978b57861fcf04b264f531278f5590f393bbd590a0eb51,True,True,True,VALID,
train,Tomato_leaf_yellow_virus,train_Tomato leaf yellow virus_8_20.jpg,train\Tomato_leaf_yellow_virus\train_Tomato leaf yellow virus_8_20.jpg,.jpg,59281,354,354,RGB,JPEG,6a88842b8f9c90a04ed9ba18fa149b01a496b7a78ebd6a3847f5aa00f504dce1,True,True,True,VALID,
train,Tomato_leaf_yellow_virus,train_Tomato leaf yellow virus_8_21.jpg,train\Tomato_leaf_yellow_virus\train_Tomato leaf yellow virus_8_21.jpg,.jpg,60525,369,369,RGB,JPEG,543c9b674d0d61c95520550aafdb635c11be369477326cdd9f45ed45afb2e25b,True,True,True,VALID,
train,Tomato_leaf_yellow_virus,train_Tomato leaf yellow virus_8_22.jpg,train\Tomato_leaf_yellow_virus\train_Tomato leaf yellow virus_8_22.jpg,.jpg,33084,300,300,RGB,JPEG,a99181155725bb949a2d83aa203a992d02511284f79d77881ea802de0f4c6967,True,True,True,VALID,
train,Tomato_leaf_yellow_virus,train_Tomato leaf yellow virus_8_23.jpg,train\Tomato_leaf_yellow_virus\train_Tomato leaf yellow virus_8_23.jpg,.jpg,37456,300,300,RGB,JPEG,9ae98a5f9fa54c93eb0b50c2625dee540a6591bbc6ec35e16694f7fd30baf4e2,True,True,True,VALID,
train,Tomato_leaf_yellow_virus,train_Tomato leaf yellow virus_8_24.jpg,train\Tomato_leaf_yellow_virus\train_Tomato leaf yellow virus_8_24.jpg,.jpg,45385,345,345,RGB,JPEG,e7815cd215d3f6e4a278b3b898c3ab0edaca83581c5a82dceca01e1ccd0d599f,True,True,True,VALID,
train,Tomato_leaf_yellow_virus,train_Tomato leaf yellow virus_8_25.jpg,train\Tomato_leaf_yellow_virus\train_Tomato leaf yellow virus_8_25.jpg,.jpg,34888,300,300,RGB,JPEG,2b0342104c3103ab7eed08d8508a9825901b839460787f0e921d08c0cc2c85b5,True,True,True,VALID,
train,Tomato_leaf_yellow_virus,train_Tomato leaf yellow virus_8_26.jpg,train\Tomato_leaf_yellow_virus\train_Tomato leaf yellow virus_8_26.jpg,.jpg,49668,378,378,RGB,JPEG,f6c801f9ec4aa72219a571acd195813f12cd19e7df4889e0e2a8ef00ad40bdde,True,True,True,VALID,
train,Tomato_leaf_yellow_virus,train_Tomato leaf yellow virus_8_27.jpg,train\Tomato_leaf_yellow_virus\train_Tomato leaf yellow virus_8_27.jpg,.jpg,62177,396,396,RGB,JPEG,ed09cd1865d4d90345f15636787d549cd2fe821a101cd52fe2c3838a352254e3,True,True,True,VALID,
train,Tomato_leaf_yellow_virus,train_Tomato leaf yellow virus_8_28.jpg,train\Tomato_leaf_yellow_virus\train_Tomato leaf yellow virus_8_28.jpg,.jpg,53963,369,369,RGB,JPEG,dfce5cf1c1191590c483400d905d087dc7591c83a4653ab4b9992c9e4d296932,True,True,True,VALID,
train,Tomato_leaf_yellow_virus,train_Tomato leaf yellow virus_8_29.jpg,train\Tomato_leaf_yellow_virus\train_Tomato leaf yellow virus_8_29.jpg,.jpg,66192,441,441,RGB,JPEG,c17f2286d41400ed35eb45576927e883d2d3e2f35ba418d45a40358d68ed5e70,True,True,True,VALID,
train,Tomato_leaf_yellow_virus,train_Tomato leaf yellow virus_8_3.jpg,train\Tomato_leaf_yellow_virus\train_Tomato leaf yellow virus_8_3.jpg,.jpg,105508,642,642,RGB,JPEG,974ba579d6712282c9525dff411e12f8195e553ca8a166d9887ca0b09ae96b37,True,True,True,VALID,
train,Tomato_leaf_yellow_virus,train_Tomato leaf yellow virus_8_30.jpg,train\Tomato_leaf_yellow_virus\train_Tomato leaf yellow virus_8_30.jpg,.jpg,73988,432,432,RGB,JPEG,928c6c8ef0d85f448bff9220829c163ee9a2a76961fde5ab31297cb5cad4e2c6,True,True,True,VALID,
train,Tomato_leaf_yellow_virus,train_Tomato leaf yellow virus_8_31.jpg,train\Tomato_leaf_yellow_virus\train_Tomato leaf yellow virus_8_31.jpg,.jpg,57409,345,345,RGB,JPEG,97ecae34b3d74d9905ccf9ce7cdecad6b79f35a0aec218365db8757f44ff91b4,True,True,True,VALID,
train,Tomato_leaf_yellow_virus,train_Tomato leaf yellow virus_8_32.jpg,train\Tomato_leaf_yellow_virus\train_Tomato leaf yellow virus_8_32.jpg,.jpg,58717,402,402,RGB,JPEG,9d062b19c63cd327c68894ece85128fd30781f5896a8906fd8497e3d05c3c8a4,True,True,True,VALID,
train,Tomato_leaf_yellow_virus,train_Tomato leaf yellow virus_8_33.jpg,train\Tomato_leaf_yellow_virus\train_Tomato leaf yellow virus_8_33.jpg,.jpg,37100,300,300,RGB,JPEG,fa9a6fa8051b32118cfbd44c1d09bf4e792591b0cbe30b42e6ef5aa46a1b6c71,True,True,True,VALID,
train,Tomato_leaf_yellow_virus,train_Tomato leaf yellow virus_8_34.jpg,train\Tomato_leaf_yellow_virus\train_Tomato leaf yellow virus_8_34.jpg,.jpg,34953,300,300,RGB,JPEG,eb4fbc3d27b07e4b0e491a29ce924b74321de4ea69fdff9619a6af5aed4c6d93,True,True,True,VALID,
train,Tomato_leaf_yellow_virus,train_Tomato leaf yellow virus_8_35.jpg,train\Tomato_leaf_yellow_virus\train_Tomato leaf yellow virus_8_35.jpg,.jpg,82303,513,513,RGB,JPEG,5aee949b7c2ff829d452207a91093b6f6b646471fd5a4dd2c35c147ee82ec3e1,True,True,True,VALID,
train,Tomato_leaf_yellow_virus,train_Tomato leaf yellow virus_8_36.jpg,train\Tomato_leaf_yellow_virus\train_Tomato leaf yellow virus_8_36.jpg,.jpg,52458,474,474,RGB,JPEG,996ca3320f24020113d1d92bbd97a161181df18902d1ad5509b337e6bf822cf6,True,True,True,VALID,
train,Tomato_leaf_yellow_virus,train_Tomato leaf yellow virus_8_4.jpg,train\Tomato_leaf_yellow_virus\train_Tomato leaf yellow virus_8_4.jpg,.jpg,143421,682,682,RGB,JPEG,d378514c6a86462572abc796294f3644221cc4b00fd5b6ecb9ae5c93e51ac08a,True,True,True,VALID,
train,Tomato_leaf_yellow_virus,train_Tomato leaf yellow virus_8_5.jpg,train\Tomato_leaf_yellow_virus\train_Tomato leaf yellow virus_8_5.jpg,.jpg,39217,300,300,RGB,JPEG,973b6567600ec27522829277340e04db988324a7e2ffd29755af0dc98661e7ac,True,True,True,VALID,
train,Tomato_leaf_yellow_virus,train_Tomato leaf yellow virus_8_6.jpg,train\Tomato_leaf_yellow_virus\train_Tomato leaf yellow virus_8_6.jpg,.jpg,66318,391,391,RGB,JPEG,b732db2e1ef6695a690763db1c2add004c179a7e6485dfe2b1866924ebbc75d1,True,True,True,VALID,
train,Tomato_leaf_yellow_virus,train_Tomato leaf yellow virus_8_7.jpg,train\Tomato_leaf_yellow_virus\train_Tomato leaf yellow virus_8_7.jpg,.jpg,53100,363,363,RGB,JPEG,6c022959e3c00654ddd90d669423479c53331db10f2ce0568130c84289f0d558,True,True,True,VALID,
train,Tomato_leaf_yellow_virus,train_Tomato leaf yellow virus_8_8.jpg,train\Tomato_leaf_yellow_virus\train_Tomato leaf yellow virus_8_8.jpg,.jpg,49570,333,333,RGB,JPEG,8a459e3fcd6bb04f95b6f077921286664c8044854e66d988bcd589f31ed60cb6,True,True,True,VALID,
train,Tomato_leaf_yellow_virus,train_Tomato leaf yellow virus_8_9.jpg,train\Tomato_leaf_yellow_virus\train_Tomato leaf yellow virus_8_9.jpg,.jpg,43009,336,336,RGB,JPEG,637e7f244fb2c6799b0e38abf1cc154a2f1cec91848e8e973bde035d01828997,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_1.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_1.jpg,.jpg,832728,2160,1440,RGB,JPEG,5d4b2e0d528b39131e2d53f733ca64a43a81c21766ddd63c209dbcac779f0506,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_10.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_10.jpg,.jpg,202734,758,548,RGB,JPEG,d0ef7e5923ac873359afa96e6fd3be82adf34b4b36fa2c8e6ba906be7f7c0297,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_11.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_11.jpg,.jpg,599962,6000,4000,RGB,JPEG,19d5bd08bc7a2b31cb4cbd5b32182113413fc5e06d415170a403fe20aaf21ae2,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_12.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_12.jpg,.jpg,149572,450,304,RGB,JPEG,11ecaa35428fa9c1b42bb47d0a8dc1ffcb5db1844982c9be082af5ba93be17a9,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_13.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_13.jpg,.jpg,1013852,1956,2737,RGB,JPEG,7755096395bf7e00c03264853e3acd5d5203f22dc2da02e70c6bac09596d3724,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_14.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_14.jpg,.jpg,41581,667,500,RGB,JPEG,71548539c9c363a0dd9582560c75f8c68041249717b14227f155084c74d5de69,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_15.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_15.jpg,.jpg,69684,810,500,RGB,JPEG,05e981e7b3a6d1546db83f58a02638a9fee64df6b632679c638bf2d662d9dcfe,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_16.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_16.jpg,.jpg,184101,1440,1920,RGB,JPEG,881683b24a9d1ccdf9ebcf4b1a5a2f5815975cc08cfef9ccc974b63981173d51,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_17.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_17.jpg,.jpg,66717,736,552,RGB,JPEG,75beb9ea5411dd447e5ac6d5f8341df82804d76f1d15111725141638680dcadb,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_18.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_18.jpg,.jpg,144052,800,600,RGB,JPEG,d6267900f5061d5ea4dc59069e7e788a0c79d3ac1b93a8162e031db374538a35,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_19.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_19.jpg,.jpg,180102,1440,1920,RGB,JPEG,277ffa6f7c532123a3f815335dbe9016f1492f9a642ded818f53989a1c52853e,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_2.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_2.jpg,.jpg,117494,1024,768,RGB,JPEG,4969b978aae3acb11df99666a0397b3268a81df85c5205822dd70de91558df0f,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_20.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_20.jpg,.jpg,60849,667,500,RGB,JPEG,db600d5a76cc60a041622eaf5e3fcef1c382fa333d8152865c4575eaa8db18a5,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_21.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_21.jpg,.jpg,129766,900,675,RGB,JPEG,fe2e6650a1422bedbc672c152b4671a51f009bc5b98896b804362e01dc2887fd,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_22.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_22.jpg,.jpg,770426,1200,1600,RGB,JPEG,228fac94db46b83013f8d06726480691df0c29a16378f3aaf94b3d81aa232830,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_23.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_23.jpg,.jpg,199775,863,1390,RGB,JPEG,60c96656e6a67cf1e166cdb1a0ffaa87e564c3dff98121ceebd7f0ae19c219fb,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_24.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_24.jpg,.jpg,50437,600,392,RGB,JPEG,cece53c23f454f16e4102880bfd9eab48fe62880193220c046efc1035e59a32f,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_25.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_25.jpg,.jpg,289215,1500,1000,RGB,JPEG,d7d560e510e815fceafb25424b100f46f53d04f0b8cab467ceb1eb6dbf41a8e5,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_26.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_26.jpg,.jpg,110341,960,720,RGB,JPEG,83d438e89ce335decd18bdf155a3965fc08943fa3d635c216f97e42af6ba2644,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_27.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_27.jpg,.jpg,865699,1632,1224,RGB,JPEG,d78bd086224aaca5a9f1862d8496177888cae14ce27dd42b4aaf83a0cfae4794,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_28.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_28.jpg,.jpg,89346,960,720,RGB,JPEG,cec52edb1ad897189a75ce0b1051144ff90ecdfa22d9d552884830759e1002ce,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_29.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_29.jpg,.jpg,19578,400,300,RGB,JPEG,2afc3869c2edd8ab53e231099cb1102ffb3d3b7a75bfb9703b3af83e08b97a2d,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_3.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_3.jpg,.jpg,177297,1440,1920,RGB,JPEG,3d1839351811b5cc8e6bbb53cc8c4b0c750e6c2bac8bff6c0d02c301a2b18b09,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_30.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_30.jpg,.jpg,53395,612,569,RGB,JPEG,bbb2ec3496b2433272adb4b62518f2907d2247b1a8d130a056155867c936123b,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_31.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_31.jpg,.jpg,205605,500,667,RGB,JPEG,e029b8e06aa4de2d5b8587453303380815b5a297793173e813dd731150c07573,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_32.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_32.jpg,.jpg,126207,900,675,RGB,JPEG,d62b398631f1a94c65861102977640110cf393c473975ffc25528ed81bc493b9,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_33.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_33.jpg,.jpg,187571,1380,920,RGB,JPEG,d7dc0aea97594cd3edf2c965d52298f6d9fa46db17d6cc29d9c6cc72acdca049,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_34.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_34.jpg,.jpg,267409,640,427,RGB,JPEG,b4bcc928f7e5d4926000b4e5d61ae7e05928db60aa20864d20c5f549995f4d12,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_35.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_35.jpg,.jpg,15631,364,358,RGB,JPEG,6ca14f68a6d144096fd42d2017fc68c40cb9732dad5df9eeaf9313b47daa77c9,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_36.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_36.jpg,.jpg,584746,1200,951,RGB,JPEG,e51e5a11fd5709e81adef5a174dd29c5120764553137df3595109b59883274b0,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_37.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_37.jpg,.jpg,10102,400,275,RGB,JPEG,72dd1fea03f3c3e1b0574c39300ae45e0b58a1076f924fa466499d5854da5ec5,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_38.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_38.jpg,.jpg,164052,640,405,RGB,JPEG,cb7d56b2c938e5bdf9f53bac50354d7df86cddfaf1748bb2693e9eed6144afb8,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_39.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_39.jpg,.jpg,439853,2048,1536,RGB,JPEG,eaf1614e496a4d6c7a7b1a5da9aa3320b01bcf4940acea3615e4267a8177de31,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_4.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_4.jpg,.jpg,8344,115,85,RGB,JPEG,30c201a5d0f529ad38380d2410d3a31c5729465f6b6da5da8f8313a5ebbd2729,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_40.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_40.jpg,.jpg,605084,1182,1404,RGB,JPEG,a61da56ecb8c4db718f66d972be6cd29341c5c5c0df420b2efa96eaa875fd2ef,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_41.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_41.jpg,.jpg,354599,1024,768,RGB,JPEG,795c99b260116ea4eb932f21ff8e62de46ecfda326889e709ac2278e6bd47c76,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_42.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_42.jpg,.jpg,499756,1600,1200,RGB,JPEG,9ab59ab2c679f342e3cce8e3a036ad1ccf015252264c5c4ecf66db652637ca49,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_43.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_43.jpg,.jpg,217861,500,667,RGB,JPEG,ac71819475c63357bfffabb92a3079f0babb01557473ecd1b160d4009e831064,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_44.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_44.jpg,.jpg,88382,600,368,RGB,JPEG,e4a952d57f271d70e30e443a61163df1226eb9351be2846895e7dd2362eb2fbf,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_45.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_45.jpg,.jpg,176191,478,640,RGB,JPEG,a3128c856103692106600896b2001f2e78d604b77cf9f042e275b1b07ae88974,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_46.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_46.jpg,.jpg,6659,150,100,RGB,JPEG,22e90a7fee61c6f52043700c91743373d30f78141efb37f8840ac6364921fd83,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_47.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_47.jpg,.jpg,1276656,2592,1944,RGB,JPEG,0cb0ed826c1d1c55835280d84dd79b98bc1204dae214cc9739ea4cb12913eef7,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_48.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_48.jpg,.jpg,76725,798,605,RGB,JPEG,2ddeade403628874b112f319b8f0114863b3e34a89b7582cb648d9b08477fcc8,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_49.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_49.jpg,.jpg,15696,250,188,RGB,JPEG,d234eb2911afd0e67f9a50437a87c5ee16cf89cf6131aeb134a05e1d14a49b75,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_5.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_5.jpg,.jpg,148911,640,480,RGB,JPEG,7d3ed42716ff74a095ae06f4883e7005181da08a413eae0a94aadf4bc0324f6d,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_50.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_50.jpg,.jpg,71767,800,525,RGB,JPEG,e67f8333289a4158051a7391f63bf5f57da62a38c4819f446212f0751ee683a3,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_51.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_51.jpg,.jpg,32673,567,393,RGB,JPEG,9842b35b7947f1baf3f83dffad190623eee14370e1096da7635bc5025d835eba,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_52.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_52.jpg,.jpg,490953,600,800,RGB,JPEG,0871cdc86cefe787daaee094c11c34ac4a00834ac3eaedc36bda17965bda2fad,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_53.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_53.jpg,.jpg,65536,500,375,RGB,JPEG,744e9a50fb8fa0459727b8a500d8018ed8c5acd58591450999af3a5c425d75c5,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_54.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_54.jpg,.jpg,32144,567,393,RGB,JPEG,60979ca4de88782d17424fd35b7db021b4f3a15fbdb2e853acd2fff5a2b26fef,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_55.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_55.jpg,.jpg,337895,1600,1031,RGB,JPEG,68c5d0cd76cbfbcbe44491e3e7212a9399079950ed1df2d729fa4135e83c2f4f,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_56.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_56.jpg,.jpg,176460,500,281,RGB,JPEG,84b2ecfbe2b25cfa5c837c7d0e6c513c2f8cbae7cfaf706da5abefa326459a07,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_57.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_57.jpg,.jpg,210818,1089,1871,RGB,JPEG,e325cdb6f13a021e0387accafe1b2069c8b6042d40b96b549277380bb6b47158,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_58.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_58.jpg,.jpg,80180,502,670,RGB,JPEG,a340b3f089839417304566430c290c06ba716dcf8ca049d1e0bea331c1d6edfa,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_59.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_59.jpg,.jpg,95980,800,599,RGB,JPEG,3e11b612cf781549d4541901c60df7642316e0a2399fd24329dd5c5b7df50ef2,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_6.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_6.jpg,.jpg,56917,490,366,RGB,JPEG,156a6d798e490a5b08de7d7016bd682bd9d1162e2a436a04b626d8c493b29c90,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_60.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_60.jpg,.jpg,702459,1190,1989,RGB,JPEG,4888387b4021c7b46985345f9a42bcf3c3fea8d3469b45efbda18a92cec15a4e,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_61.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_61.jpg,.jpg,277451,1600,1200,RGB,JPEG,476ee09e4055e372a8148dbf46ccf2f33b9984ae9e85b4e65984e52f57b84b5e,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_62.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_62.jpg,.jpg,568132,1200,1126,RGB,JPEG,f754e55bf878508c8b7a0cb15ef73fa25f70b5568f47f6d4ac0f4ca9b68c328e,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_63.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_63.jpg,.jpg,161775,1024,768,RGB,JPEG,63cca761de835f182d103c06b4b0d3158501fae619956acbd9976078b7f1a06d,True,True,True,VALID,
train,Tomato_mold_leaf,train_Tomato mold leaf_64.jpg,train\Tomato_mold_leaf\train_Tomato mold leaf_64.jpg,.jpg,5488,238,155,RGB,JPEG,680568869db669a93d2385150a20ec4362c0e48fb91fc7258d1e34d87d1890b0,True,True,True,VALID,
